Age,Gender,Experience,Industry,FamilyStatus,Location,InterpersonalRelationships,Commuting,WorkEfficiency,Housework,FamilyTime,Sleep,SocialIsolation,EconomicResources,RemoteWorkCompatability,Motivation,PhysicalEnvironment,Wellbeing,MentalHealth,PhysicalHealth,Sociability,ManagingRole,RemoteWorkExtent,RemoteWorkSupport,Productivity
34,Female,1,"Rental, Hiring and Real Estate",Couple with dependent children,Metro,3,1.0,0.0,0.0,-1.0,0.0,2,3,3,2,3,3,2,3,3,Yes,1,2,3
45,Female,2,"Transport, Postal and Warehousing",Couple with dependent children,Metro,2,-0.5,2.0,0.0,-1.5,0.0,3,2,3,3,1,2,3,3,3,Yes,2,2,2
30,Male,3,"Transport, Postal and Warehousing",Single person,Metro,3,-1.3,-4.5,0.0,1.7999999999999998,4.0,2,1,2,3,2,2,1,1,3,Yes,1,2,1
23,Male,2,Information Media and Telecommunications,Couple with no dependent children,Metro,3,-2.0,0.0,0.0,2.0,0.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
41,Female,3,Public Administration and Safety,Couple with dependent children,Metro,2,-4.0,1.0,1.0,0.0,2.0,2,3,2,2,2,2,2,2,3,No,2,2,2
32,Female,2,Accommodation and Food,Couple with no dependent children,Regional,1,-2.0,0.0,0.0,2.0,0.0,1,1,2,3,3,3,3,3,3,No,1,1,2
45,Male,2,Information Media and Telecommunications,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
21,Female,2,Education and Training,Single person,Regional,1,-2.0,-1.0,0.0,3.0,0.0,1,1,1,1,1,1,3,3,3,Yes,3,3,3
61,Male,2,Education and Training,Couple with no dependent children,Regional,1,-0.5,0.0,-0.5,1.0,0.0,1,1,2,2,2,2,2,2,3,No,1,2,2
49,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,3,-1.0,0.0,-1.0,2.0,0.0,3,3,3,3,3,3,3,3,3,No,2,3,3
38,Female,2,Retail Trade,Couple with no dependent children,Metro,2,0.0,0.0,1.0,-1.0,0.0,3,3,2,2,2,2,2,2,2,No,2,3,3
61,Female,3,Retail Trade,Couple with no dependent children,Metro,2,-2.5,3.0,0.0,-0.5,0.0,2,1,2,2,2,1,3,1,3,No,3,3,3
55,Female,2,Health Care and Social Assistance,Couple with dependent children,Metro,1,-0.5,0.0,0.0,0.5,0.0,1,2,1,3,2,2,2,2,3,No,3,3,2
28,Male,2,Information Media and Telecommunications,Single person,Metro,3,-1.0,0.0,-2.0,1.0,2.0,3,3,3,3,3,3,3,3,3,No,2,3,3
45,Female,1,Education and Training,Couple with dependent children,Metro,2,-0.5,2.0,-0.5,-1.0,0.0,1,1,1,2,1,2,3,3,2,No,1,2,3
26,Male,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,3,-1.0,0.0,1.0,0.0,0.0,3,3,3,2,3,3,3,3,3,Yes,3,3,3
38,Male,2,Financial and Insurance,Couple with dependent children,Metro,3,2.0,0.0,-1.0,0.0,-1.0,2,2,2,2,1,3,2,1,3,Yes,1,2,1
35,Female,1,Health Care and Social Assistance,One parent family with dependent children,Regional,2,-1.0,0.0,1.0,1.0,-1.0,2,2,2,2,3,2,2,1,2,No,2,2,2
27,Male,3,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
29,Male,2,"Transport, Postal and Warehousing",Single person,Metro,1,0.0,0.0,-1.0,1.0,0.0,2,1,1,1,1,2,2,1,2,No,1,2,3
61,Female,3,Health Care and Social Assistance,Other one family household,Metro,1,-3.5,0.5,0.0,2.0,1.0,1,3,2,2,1,3,3,3,3,No,2,2,2
36,Male,2,Wholesale Trade,Couple with no dependent children,Metro,3,-2.0,0.0,0.0,1.0,1.0,3,2,2,3,2,3,2,3,3,No,2,2,2
39,Female,2,Health Care and Social Assistance,Group household,Metro,1,-2.5,0.0,1.0,1.5,0.0,2,3,2,2,2,2,3,3,2,No,2,2,2
36,Female,2,Financial and Insurance,Couple with dependent children,Regional,1,-2.0,0.0,0.0,2.0,0.0,3,1,1,3,2,3,3,3,3,Yes,1,2,2
51,Female,2,Education and Training,Couple with dependent children,Metro,1,-2.0,1.5,0.0,0.5,0.0,2,3,2,2,3,2,2,1,3,No,1,2,2
32,Male,2,Financial and Insurance,Couple with no dependent children,Metro,3,-2.0,0.0,0.0,1.0,1.0,2,2,2,2,3,3,3,3,2,Yes,2,2,2
23,Female,1,Other Services,Multiple family household,Metro,3,0.0,0.0,0.0,0.0,0.0,3,2,1,2,1,2,1,1,1,Yes,2,2,2
27,Female,3,Financial and Insurance,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,1,3,3
49,Female,3,Education and Training,One parent family with dependent children,Metro,3,-1.0,0.0,0.0,1.0,0.0,2,3,1,2,2,2,1,1,3,Yes,3,3,1
33,Male,2,Wholesale Trade,Couple with no dependent children,Metro,3,-5.0,-2.0,2.5,2.5,2.0,2,3,3,3,3,3,3,3,3,Yes,2,3,3
35,Female,2,Information Media and Telecommunications,Group household,Metro,1,-2.0,1.5,0.0,0.5,0.0,2,2,2,2,2,2,1,1,3,No,2,2,3
32,Male,2,Administrative and Support,Couple with dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,2,2,1,3,1,2,3,3,1,No,3,2,3
31,Female,3,Manufacturing,Couple with dependent children,Metro,3,1.0,0.0,-1.0,-1.0,1.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
47,Male,3,Other Services,Couple with dependent children,Metro,3,1.0,0.0,-3.0,2.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
61,Female,3,Wholesale Trade,Other one family household,Metro,1,-0.5,2.0,-1.0,-1.5,1.0,2,2,2,3,2,1,2,3,3,Yes,1,3,2
53,Female,2,Accommodation and Food,Couple with no dependent children,Metro,1,-1.5,0.0,1.0,0.5,0.0,2,3,2,3,2,3,3,3,1,No,2,3,2
34,Male,1,Financial and Insurance,Couple with no dependent children,Metro,2,-1.5,0.5,1.0,0.0,0.0,1,2,1,1,2,2,1,1,3,No,2,2,2
56,Female,3,Education and Training,Couple with no dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,2,2,2,Yes,2,3,2
59,Female,3,Education and Training,Single person,Regional,2,1.0,0.0,2.0,-3.0,0.0,2,2,2,2,2,2,2,2,2,No,1,2,1
51,Female,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,2,-0.5,1.0,0.0,-0.5,0.0,1,1,1,1,1,3,3,3,3,Yes,3,2,2
38,Male,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,1,-3.0,0.0,2.0,1.0,0.0,1,2,2,2,2,3,2,2,3,No,3,3,2
29,Female,1,Education and Training,Group household,Metro,3,-0.5,0.0,0.0,0.5,0.0,1,1,2,1,2,2,1,1,3,No,1,2,1
53,Female,3,Financial and Insurance,Couple with no dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,No,3,2,3
45,Female,2,Financial and Insurance,Couple with no dependent children,Metro,3,-2.0,0.0,-1.0,2.0,1.0,2,2,1,2,1,1,3,1,2,No,3,2,2
30,Male,2,Retail Trade,Couple with no dependent children,Metro,3,-1.5,0.0,2.0,-0.5,0.0,2,3,3,1,3,1,3,3,1,No,1,2,2
61,Female,3,Education and Training,Single person,Regional,1,0.0,2.0,0.0,-1.0,-1.0,1,1,3,2,3,3,3,3,1,Yes,1,2,3
34,Female,2,Information Media and Telecommunications,Couple with dependent children,Metro,3,1.0,0.5,-0.5,0.0,-1.0,3,3,3,3,3,3,3,3,3,No,2,3,3
57,Female,3,Manufacturing,Single person,Metro,1,-3.0,2.0,1.0,-1.0,1.0,2,2,2,3,2,3,3,3,2,No,2,3,3
25,Male,3,Wholesale Trade,Couple with dependent children,Metro,2,0.0,0.0,2.0,-2.0,0.0,2,2,2,2,2,2,2,2,2,Yes,2,2,3
31,Female,2,Financial and Insurance,Single person,Regional,3,0.0,-2.0,1.0,0.0,1.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
28,Female,2,Wholesale Trade,Couple with dependent children,Metro,1,-2.0,0.0,0.0,2.0,0.0,2,2,2,3,2,2,3,3,1,Yes,3,3,2
25,Female,2,Arts and Recreation,Group household,Metro,1,-1.0,0.0,-1.0,2.0,0.0,2,1,2,2,1,1,3,3,2,No,2,3,1
33,Female,2,"Professional, Scientific and Technical",Couple with dependent children,Metro,2,-2.0,0.0,0.0,2.0,0.0,2,2,2,2,2,2,2,2,2,No,3,1,2
20,Female,1,Financial and Insurance,Single person,Metro,3,0.0,0.0,-1.0,0.0,1.0,3,3,2,3,2,2,2,2,2,No,1,2,2
47,Female,2,Administrative and Support,One parent family with dependent children,Metro,1,-2.0,0.0,-1.0,3.0,0.0,1,1,1,3,1,3,3,3,2,No,3,2,3
53,Male,2,Other Services,Couple with no dependent children,Metro,3,-1.0,-2.0,0.0,2.0,1.0,2,2,2,1,2,1,3,1,3,No,2,2,1
28,Female,1,Retail Trade,Couple with no dependent children,Metro,1,-0.5,-1.0,1.0,0.5,0.0,1,2,1,3,1,1,2,2,2,No,3,3,2
46,Female,2,Arts and Recreation,Other one family household,Metro,1,-3.0,-2.0,4.0,1.0,0.0,1,3,1,3,2,2,3,1,3,Yes,3,3,3
33,Female,2,Education and Training,Couple with dependent children,Metro,3,1.0,0.0,0.0,-1.0,0.0,2,2,1,2,1,2,2,2,3,Yes,1,2,1
31,Male,2,Manufacturing,Single person,Metro,1,-3.0,1.0,0.0,3.0,-1.0,2,3,2,3,3,3,3,3,1,Yes,2,2,3
30,Female,3,Other Services,Multiple family household,Regional,3,1.0,0.0,0.0,-1.0,0.0,2,2,2,1,2,1,1,1,3,No,1,2,1
21,Male,2,"Professional, Scientific and Technical",Couple with dependent children,Metro,3,-1.0,4.0,-1.0,-3.0,1.0,3,2,2,3,3,3,3,3,3,No,3,2,3
33,Female,3,Financial and Insurance,One parent family with dependent children,Metro,3,-0.5,0.0,0.5,0.0,0.0,2,3,2,1,2,2,1,1,3,No,1,2,1
31,Female,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,2,-0.5,1.0,0.0,-0.5,0.0,1,1,2,1,1,1,3,3,2,Yes,2,2,2
54,Female,3,Information Media and Telecommunications,Single person,Regional,2,-0.5,-1.0,1.0,1.0,-0.5,1,1,1,1,2,1,1,1,3,No,2,2,2
29,Male,2,Manufacturing,Group household,Metro,2,-2.0,-2.0,-2.0,0.0,6.0,2,2,2,2,2,2,2,2,2,No,1,2,2
26,Male,2,Construction,One parent family with dependent children,Metro,2,-2.0,0.0,0.0,2.0,0.0,2,2,2,2,2,2,2,2,2,Yes,2,2,2
31,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,1,-0.75,0.0,0.0,0.7000000000000002,0.0,2,1,1,1,1,2,2,3,3,No,1,3,2
32,Male,2,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,3,-2.0,1.0,0.0,0.0,1.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
34,Male,1,Information Media and Telecommunications,Couple with dependent children,Metro,3,3.0,-6.0,4.0,-2.0,1.0,2,3,3,3,3,3,3,3,3,Yes,2,3,2
39,Male,3,Other Services,One parent family with dependent children,Metro,3,-2.0,0.0,0.0,2.0,0.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
27,Female,2,Other Services,Group household,Metro,3,-2.0,-1.0,0.0,1.0,2.0,2,2,2,2,2,2,3,3,1,No,1,1,3
33,Female,2,"Professional, Scientific and Technical",One parent family with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,2,3,3,3,3,2,3,2,No,3,2,3
62,Female,3,Arts and Recreation,Single person,Regional,1,-2.0,-2.0,1.0,1.0,2.0,1,1,2,3,2,3,3,3,3,Yes,2,3,3
64,Female,1,Construction,Single person,Metro,1,1.0,0.0,0.0,-1.0,0.0,1,1,1,1,1,1,3,3,2,Yes,1,2,2
29,Male,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-2.5,0.0,0.0,2.5,0.0,1,2,2,2,2,3,3,1,1,Yes,2,2,2
63,Female,3,Education and Training,Couple with no dependent children,Metro,1,0.0,1.0,0.0,-1.0,0.0,1,1,1,3,1,3,3,2,2,Yes,2,2,2
46,Male,3,"Agriculture, Forestry and Fishing",Couple with dependent children,Regional,2,0.0,0.0,1.0,-1.0,0.0,2,2,3,3,2,2,2,3,3,Yes,2,3,3
21,Female,2,Education and Training,One parent family with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,3,2,2,2,2,2,3,2,2,Yes,1,2,3
34,Male,2,Financial and Insurance,Couple with dependent children,Metro,3,-1.5,-0.5,0.0,2.0,0.0,2,2,2,2,3,2,2,1,3,No,3,3,2
35,Male,2,"Electricity, Gas, Water and Waste",Couple with no dependent children,Regional,2,-3.0,1.0,-0.5,2.5,0.0,2,2,2,2,2,2,2,2,2,No,3,2,1
49,Female,2,Health Care and Social Assistance,Couple with dependent children,Metro,2,1.0,0.0,0.0,-1.0,0.0,1,1,2,1,1,1,1,2,2,No,1,2,3
52,Female,3,Construction,One parent family with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,2,2,1,Yes,1,2,3
33,Male,3,Construction,Couple with no dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
30,Male,3,Information Media and Telecommunications,Couple with no dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,3,3,Yes,3,3,3
34,Male,2,Other Services,Single person,Metro,1,-1.0,3.0,1.0,-2.0,-1.0,2,2,2,2,1,1,1,1,3,Yes,3,2,2
36,Male,2,Financial and Insurance,Multiple family household,Regional,3,1.0,0.0,-1.0,1.0,-1.0,3,3,3,3,3,3,3,3,3,No,3,3,3
45,Female,3,Health Care and Social Assistance,Couple with dependent children,Regional,3,1.0,-0.5,0.5,0.0,-1.0,3,3,3,3,3,3,3,3,3,No,2,3,3
33,Female,3,Other Services,Single person,Regional,1,0.25,0.3000000000000007,0.0,0.0,-0.5,2,1,2,1,2,2,3,3,2,No,3,3,3
61,Female,3,Administrative and Support,Couple with no dependent children,Regional,2,-1.0,0.0,0.0,1.0,0.0,2,2,3,3,3,3,2,3,3,No,3,3,2
33,Female,3,"Professional, Scientific and Technical",Single person,Regional,2,-1.0,1.0,0.0,0.0,0.0,2,3,2,1,2,3,1,2,3,Yes,1,1,2
31,Female,3,Retail Trade,Couple with no dependent children,Regional,1,-1.0,-1.0,1.0,1.0,0.0,1,1,3,3,3,3,3,3,3,No,1,3,3
49,Male,1,"Electricity, Gas, Water and Waste",One parent family with dependent children,Regional,2,1.0,-3.0,4.0,4.0,-6.0,2,2,2,2,2,2,2,2,2,Yes,2,2,3
31,Female,3,Administrative and Support,Couple with no dependent children,Regional,1,-1.5,0.0,-1.0,1.5,1.0,2,3,1,2,1,3,3,3,1,Yes,3,2,3
33,Male,3,Education and Training,Couple with no dependent children,Regional,3,-0.5,0.0,1.0,-0.5,0.0,2,2,2,2,2,2,1,1,3,No,1,2,2
30,Female,2,Construction,Other one family household,Regional,2,-2.0,0.0,0.5,1.5,0.0,1,1,3,1,1,1,3,3,1,No,1,1,2
33,Male,2,Health Care and Social Assistance,Couple with dependent children,Regional,1,-4.0,2.0,1.0,1.0,0.0,2,3,2,3,3,3,3,3,2,No,1,3,2
62,Female,3,Education and Training,Couple with no dependent children,Regional,1,-1.0,-1.5,3.0,0.0,-0.5,1,2,2,1,1,1,2,2,2,No,1,2,2
49,Male,3,Information Media and Telecommunications,Couple with dependent children,Regional,1,-3.5,1.0,2.5,0.0,0.0,1,1,1,1,1,1,3,3,1,No,3,3,3
45,Male,3,Information Media and Telecommunications,Couple with dependent children,Regional,1,-0.5,0.0,1.0,-0.5,0.0,1,1,1,1,1,1,2,2,1,Yes,3,3,2
49,Male,3,Information Media and Telecommunications,Group household,Regional,2,0.0,0.0,0.0,0.0,0.0,2,2,2,2,1,2,3,3,1,No,3,3,2
64,Female,3,Other Services,Multiple family household,Regional,2,-0.25,0.0,0.0,0.2000000000000001,0.0,2,2,2,1,1,3,3,2,3,No,1,2,2
64,Female,3,Other Services,Couple with no dependent children,Regional,2,0.0,0.0,0.0,0.0,0.0,1,1,1,2,2,2,3,3,2,No,3,3,3
62,Female,3,Public Administration and Safety,Couple with dependent children,Regional,1,0.0,0.0,-1.0,1.0,0.0,1,1,1,3,3,3,3,3,1,Yes,2,3,3
46,Male,3,Public Administration and Safety,Couple with dependent children,Regional,1,-1.75,0.5,1.0,0.25,0.0,2,2,2,2,2,2,3,2,3,Yes,1,2,2
63,Male,2,Health Care and Social Assistance,Single person,Regional,3,-1.0,2.0,-3.0,2.0,0.0,2,2,2,2,2,2,2,3,3,Yes,1,2,3
57,Female,3,Education and Training,Couple with no dependent children,Metro,1,-1.0,0.0,1.0,0.0,0.0,1,1,2,3,1,1,3,3,1,No,1,3,3
59,Male,2,Construction,Couple with no dependent children,Regional,1,-2.0,1.0,0.0,1.0,0.0,2,3,2,3,2,3,3,3,2,No,3,2,3
51,Female,3,Education and Training,Multiple family household,Regional,3,0.0,0.0,1.0,0.0,-1.0,2,1,2,2,2,2,2,2,3,No,3,2,2
58,Male,3,Other Services,Single person,Regional,2,0.5,0.5,0.0,0.0,-1.0,2,2,2,2,2,3,3,3,3,No,3,3,3
56,Male,1,Other Services,Single person,Regional,2,0.0,0.0,0.5,-0.5,0.0,1,1,1,2,1,2,3,3,3,Yes,3,3,2
60,Male,3,Mining,Single person,Regional,2,-1.0,0.0,0.0,0.0,1.0,2,2,2,2,2,2,2,2,2,No,1,3,1
57,Male,3,Education and Training,Couple with no dependent children,Metro,2,-0.5,0.0,0.0,0.5,0.0,1,2,2,2,1,1,2,1,3,Yes,1,2,2
61,Male,2,Education and Training,Single person,Regional,1,-1.0,0.0,0.5,0.5,0.0,2,2,1,2,2,2,3,3,3,No,1,2,3
64,Female,3,Education and Training,Couple with no dependent children,Regional,2,-1.0,0.0,0.0,1.0,0.0,2,2,1,2,2,1,1,3,3,No,1,2,3
55,Male,3,Retail Trade,Single person,Regional,1,-0.5,0.0,0.0,0.5,0.0,1,1,2,2,1,1,1,1,3,No,1,2,2
60,Male,3,Other Services,Couple with no dependent children,Regional,2,-1.0,4.0,-4.0,1.0,0.0,2,2,2,2,2,2,3,3,3,No,3,3,2
53,Male,3,Arts and Recreation,Couple with no dependent children,Regional,3,-4.0,0.0,2.0,2.0,0.0,2,1,2,3,2,3,3,3,3,Yes,2,2,3
61,Male,3,Health Care and Social Assistance,Couple with no dependent children,Regional,1,-0.5,0.0,0.0,0.5,0.0,1,2,2,1,2,1,1,1,3,Yes,1,2,2
63,Female,2,Education and Training,Single person,Regional,1,-2.0,2.0,-1.0,1.0,0.0,3,2,1,3,1,1,3,2,2,Yes,3,3,3
60,Female,2,Education and Training,Single person,Regional,2,-1.0,0.0,0.0,0.0,1.0,1,1,1,2,2,1,3,3,1,No,2,3,2
60,Male,3,Manufacturing,Multiple family household,Regional,1,0.0,1.0,2.0,0.0,-3.0,2,2,2,2,3,2,2,2,1,No,1,2,1
61,Male,3,Manufacturing,Couple with no dependent children,Regional,2,-1.5,0.5,0.0,1.0,0.0,1,1,2,2,1,2,3,3,2,No,1,1,3
57,Male,3,Financial and Insurance,Couple with no dependent children,Regional,1,-2.0,0.0,0.0,2.0,0.0,2,3,1,2,1,1,2,3,2,No,3,3,2
52,Male,3,Information Media and Telecommunications,Couple with no dependent children,Regional,2,-1.0,0.0,0.0,1.0,0.0,2,3,3,1,2,1,2,2,2,Yes,2,2,2
53,Male,3,Other Services,Couple with dependent children,Regional,1,-2.0,0.0,0.0,2.0,0.0,1,3,1,1,1,1,3,2,1,No,1,1,3
39,Male,2,"Transport, Postal and Warehousing",Single person,Regional,1,-0.7,0.5,1.0,-0.7999999999999998,0.0,2,2,2,2,2,2,2,3,3,No,1,2,3
60,Female,1,Education and Training,Single person,Regional,3,-0.5,0.0,0.0,0.5,0.0,1,2,2,1,3,2,1,1,3,No,2,2,1
34,Female,3,Education and Training,Single person,Regional,1,-1.0,2.0,-1.0,-2.0,2.0,1,1,1,1,1,1,1,1,3,No,1,1,1
59,Male,2,Manufacturing,Couple with dependent children,Regional,1,-1.5,0.0,1.5,0.0,0.0,1,1,2,1,1,1,2,2,3,No,1,2,2
50,Female,3,Public Administration and Safety,Couple with dependent children,Regional,2,-0.5,0.0,0.0,0.5,0.0,1,1,1,2,3,2,3,3,1,No,3,3,2
37,Male,3,Other Services,Couple with dependent children,Regional,1,-1.5,-1.0,0.5,1.0,1.0,1,1,2,1,1,2,3,1,2,Yes,1,2,1
62,Female,2,Education and Training,Couple with no dependent children,Regional,1,-1.5,0.0,0.0,1.0,0.5,2,3,1,3,2,2,3,3,2,No,2,2,2
46,Female,2,Other Services,One parent family with dependent children,Regional,3,-2.0,0.0,0.0,2.0,0.0,2,3,2,3,2,3,2,3,3,No,3,3,3
60,Male,3,Education and Training,Couple with dependent children,Regional,1,-1.5,1.0,0.0,0.5,0.0,2,3,2,2,2,2,2,1,3,Yes,2,2,2
56,Male,2,"Transport, Postal and Warehousing",Couple with no dependent children,Regional,1,0.0,-2.0,1.0,0.5,0.5,2,1,2,2,2,2,2,2,3,No,3,2,2
63,Female,2,Other Services,Other one family household,Regional,1,-1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,Yes,3,3,3
50,Male,3,Financial and Insurance,Single person,Regional,2,0.0,0.0,0.0,0.0,0.0,1,2,2,1,1,1,2,2,2,No,1,2,2
58,Male,2,"Transport, Postal and Warehousing",Couple with dependent children,Regional,2,-4.0,1.5,-1.5,3.0,1.0,2,2,3,3,2,3,3,3,2,Yes,3,2,1
58,Male,3,Other Services,Single person,Regional,1,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,1,2,2,No,1,3,2
44,Male,3,Information Media and Telecommunications,Couple with no dependent children,Regional,2,-1.0,-1.0,0.0,1.0,1.0,2,2,2,2,2,2,2,2,2,Yes,1,2,2
57,Female,2,Administrative and Support,Couple with no dependent children,Regional,2,-1.0,0.0,0.0,1.0,0.0,3,2,1,3,3,3,3,3,2,No,3,3,3
49,Male,3,Other Services,Couple with dependent children,Regional,1,-2.0,0.0,0.0,2.0,0.0,2,2,3,2,2,3,3,3,2,No,2,2,3
38,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,1,1,1,2,1,2,3,3,2,No,3,3,2
50,Male,2,"Electricity, Gas, Water and Waste",Couple with dependent children,Regional,1,-0.5,0.0,0.5,1.0,-1.0,1,1,2,1,1,1,2,2,2,Yes,3,3,2
34,Female,3,Public Administration and Safety,Couple with dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,2,2,2,3,3,3,3,3,3,No,1,2,3
50,Male,3,Education and Training,Couple with dependent children,Regional,1,-0.5,0.0,0.0,-2.0,2.5,2,1,1,1,2,1,1,1,3,Yes,1,2,1
63,Male,2,Health Care and Social Assistance,Single person,Regional,3,-1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,2,2,3,Yes,1,3,2
64,Male,3,"Transport, Postal and Warehousing",Single person,Regional,2,-2.0,0.0,0.0,2.0,0.0,1,3,3,3,3,2,3,2,2,No,1,1,1
62,Male,3,Wholesale Trade,Multiple family household,Regional,1,-2.0,2.0,0.0,0.0,0.0,1,1,1,1,1,1,3,2,3,Yes,2,2,3
52,Male,3,Education and Training,Couple with no dependent children,Regional,3,-4.0,3.0,0.0,-2.0,3.0,1,1,1,3,1,1,3,3,1,No,3,2,2
23,Male,2,Financial and Insurance,Couple with no dependent children,Regional,3,-3.0,-1.0,1.0,1.0,2.0,3,3,3,3,3,3,3,3,1,No,1,1,2
57,Female,3,Health Care and Social Assistance,Couple with no dependent children,Regional,2,-1.0,0.0,0.0,1.0,0.0,2,1,2,2,2,1,3,2,3,No,2,2,3
57,Male,2,Public Administration and Safety,Couple with dependent children,Regional,2,0.0,1.0,2.0,0.0,-3.0,2,2,2,2,2,2,2,2,3,Yes,1,2,2
26,Male,2,"Professional, Scientific and Technical",Couple with no dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,2,3,No,3,2,2
60,Female,3,Information Media and Telecommunications,Single person,Regional,2,-1.0,-0.5,1.0,0.0,0.5,2,2,2,3,3,3,3,3,2,No,3,2,3
43,Male,2,Information Media and Telecommunications,Couple with dependent children,Regional,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,1,3,3
43,Male,2,Information Media and Telecommunications,Couple with dependent children,Regional,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
64,Male,3,Arts and Recreation,Couple with no dependent children,Regional,1,-0.5,0.5,0.0,0.0,0.0,1,2,1,2,2,2,3,3,1,No,3,3,3
62,Male,2,Other Services,Couple with no dependent children,Regional,1,-2.0,1.0,0.0,1.0,0.0,3,2,2,2,2,2,3,3,2,Yes,3,3,2
38,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Regional,3,-2.0,0.0,0.0,2.0,0.0,2,3,2,2,2,3,2,3,3,No,2,2,2
37,Male,2,Financial and Insurance,Couple with dependent children,Regional,2,2.0,-3.0,0.0,1.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,2
45,Female,3,Education and Training,One parent family with dependent children,Regional,1,-0.5,0.0,0.0,0.5,0.0,1,1,2,1,1,1,3,3,1,No,1,2,3
31,Female,1,Construction,Single person,Regional,3,0.0,0.0,0.0,0.0,0.0,2,1,1,1,1,1,3,3,3,Yes,1,2,2
40,Male,2,"Professional, Scientific and Technical",Single person,Regional,3,-2.5,0.0,0.0,2.5,0.0,2,3,2,2,3,3,3,3,1,No,3,3,3
59,Male,3,"Agriculture, Forestry and Fishing",Single person,Regional,2,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,2,2,2,No,2,2,2
35,Male,3,Financial and Insurance,Single person,Regional,3,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,3,3,No,3,2,2
34,Male,3,Administrative and Support,Single person,Regional,2,-3.0,0.0,3.0,-1.0,1.0,2,2,1,2,3,3,3,3,3,No,3,2,3
38,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Regional,2,-2.0,0.0,1.0,1.0,0.0,2,1,2,1,2,1,2,1,3,No,3,3,2
50,Female,3,Public Administration and Safety,Single person,Regional,2,-0.5,-1.5,0.0,1.5,0.5,1,1,2,2,1,1,1,2,3,Yes,1,1,1
56,Female,3,Education and Training,Couple with no dependent children,Regional,2,1.0,-2.0,1.0,0.0,0.0,2,2,1,1,1,2,1,1,3,No,1,2,1
49,Female,1,Public Administration and Safety,Single person,Regional,1,-2.5,0.0,0.5,2.0,0.0,2,2,2,2,2,2,3,3,2,Yes,2,3,3
56,Female,3,Education and Training,Couple with no dependent children,Regional,2,-0.5,1.0,0.0,-0.5,0.0,1,1,2,1,1,1,3,1,1,No,1,1,3
50,Female,2,"Professional, Scientific and Technical",Couple with dependent children,Regional,3,-1.0,0.0,1.0,0.0,0.0,1,2,2,2,2,2,2,3,3,No,3,2,2
41,Male,1,Information Media and Telecommunications,One parent family with dependent children,Regional,3,-3.0,1.0,5.0,0.0,-3.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
22,Male,1,Financial and Insurance,Multiple family household,Regional,2,0.0,-2.0,-3.0,0.0,5.0,2,2,3,3,2,2,3,3,2,Yes,2,3,2
